date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:28:42	26365/26365	---MCZ	200	added ('OK')	text/html	etag:W/%225953aac0-66fd%22	http://balkon.kwst.net/site/light/portfolio-single.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio-single.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:43	26221/26221	---MCZ	200	added ('OK')	text/html	etag:W/%225953aabc-666d%22	http://balkon.kwst.net/site/light/portfolio-single2.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio-single2.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:43	22857/22857	---MCZ	200	added ('OK')	text/html	etag:W/%225953aab8-5949%22	http://balkon.kwst.net/site/light/portfolio-single3.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio-single3.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:43	21208/21208	---MCZ	200	added ('OK')	text/html	etag:W/%225953aab2-52d8%22	http://balkon.kwst.net/site/light/portfolio-single4.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio-single4.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:44	21259/21259	---MCZ	200	added ('OK')	text/html	etag:W/%225953aaae-530b%22	http://balkon.kwst.net/site/light/portfolio-single5.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio-single5.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:44	21881/21881	---MCZ	200	added ('OK')	text/html	etag:W/%225953aaaa-5579%22	http://balkon.kwst.net/site/light/portfolio-single6.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio-single6.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:44	32248/32248	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa8e-7df8%22	http://balkon.kwst.net/site/light/portfolio2.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio2.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:45	34062/34062	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa84-850e%22	http://balkon.kwst.net/site/light/portfolio3.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio3.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:45	31252/31252	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa7e-7a14%22	http://balkon.kwst.net/site/light/portfolio4.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio4.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:45	26943/26943	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa7a-693f%22	http://balkon.kwst.net/site/light/portfolio5.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio5.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:46	31261/31261	---MCZ	200	added ('OK')	text/html	etag:W/%225953a90e-7a1d%22	http://balkon.kwst.net/site/light/portfolio6.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio6.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:46	21432/21432	---MCZ	200	added ('OK')	text/html	etag:W/%225952580a-53b8%22	http://balkon.kwst.net/site/light/portfolio7.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio7.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:46	26568/26568	---MCZ	200	added ('OK')	text/html	etag:W/%225953aace-67c8%22	http://balkon.kwst.net/site/light/portfolio8.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio8.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:46	26568/26568	---MCZ	200	added ('OK')	text/html	etag:W/%225953aac6-67c8%22	http://balkon.kwst.net/site/light/portfolio9.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio9.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:47	43745/43745	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa3a-aae1%22	http://balkon.kwst.net/site/light/about.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/about.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:47	37236/37236	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa2e-9174%22	http://balkon.kwst.net/site/light/about-personal.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/about-personal.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:47	27255/27255	---MCZ	200	added ('OK')	text/html	etag:W/%225953aaa0-6a77%22	http://balkon.kwst.net/site/light/services.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/services.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:48	20748/20748	---MCZ	200	added ('OK')	text/html	etag:W/%225afe803f-510c%22	http://balkon.kwst.net/site/light/contact.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/contact.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:48	31008/31008	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa9c-7920%22	http://balkon.kwst.net/site/light/shop.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/shop.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:48	30758/30758	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa4a-7826%22	http://balkon.kwst.net/site/light/cart.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/cart.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:49	37058/37058	---MCZ	200	added ('OK')	text/html	etag:W/%225953aaa4-90c2%22	http://balkon.kwst.net/site/light/product-single.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/product-single.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:49	42110/42110	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa5c-a47e%22	http://balkon.kwst.net/site/light/blog.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/blog.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:49	43798/43798	---MCZ	200	added ('OK')	text/html	etag:W/%2259590ee8-ab16%22	http://balkon.kwst.net/site/light/blog-grid.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/blog-grid.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:50	55311/55311	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa54-d80f%22	http://balkon.kwst.net/site/light/blog-masonry.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/blog-masonry.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:50	40797/40797	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa4e-9f5d%22	http://balkon.kwst.net/site/light/blog-single.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/blog-single.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:50	13940/13940	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa40-3674%22	http://balkon.kwst.net/site/light/404.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/404.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:59	72238/72238	---M--	200	added ('OK')	image/jpeg	etag:%2260a45d65-11a2e%22	http://balkon.kwst.net/site/light/images/folio/6.jpg	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/images/folio/6.jpg	(from http://balkon.kwst.net/site/light/index4.html)
15:29:03	70252/70252	---M--	200	added ('OK')	image/jpeg	etag:%225d2eeb53-1126c%22	http://balkon.kwst.net/site/light/images/folio/2.jpg	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/images/folio/2.jpg	(from http://balkon.kwst.net/site/light/index4.html)
15:29:15	94352/94352	---M--	200	added ('OK')	image/jpeg	etag:%225d2eeb5c-17090%22	http://balkon.kwst.net/site/light/images/folio/11.jpg	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/images/folio/11.jpg	(from http://balkon.kwst.net/site/light/index4.html)
15:29:16	165418/165418	---M--	200	added ('OK')	image/jpeg	etag:%2260a45c28-2862a%22	http://balkon.kwst.net/site/light/images/bg/14.jpg	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/images/bg/14.jpg	(from http://balkon.kwst.net/site/light/index4.html)
15:29:17	3435/3435	---M--	200	added ('OK')	image/jpeg	etag:%225942a8fe-d6b%22	http://balkon.kwst.net/site/light/images/clients/1.jpg	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/images/clients/1.jpg	(from http://balkon.kwst.net/site/light/index4.html)
15:29:19	4180/4180	---M--	200	added ('OK')	image/jpeg	etag:%225942a902-1054%22	http://balkon.kwst.net/site/light/images/clients/2.jpg	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/images/clients/2.jpg	(from http://balkon.kwst.net/site/light/index4.html)
15:29:20	3639/3639	---M--	200	added ('OK')	image/jpeg	etag:%225942a908-e37%22	http://balkon.kwst.net/site/light/images/clients/3.jpg	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/images/clients/3.jpg	(from http://balkon.kwst.net/site/light/index4.html)
15:29:20	106072/106072	---M--	200	added ('OK')	image/jpeg	etag:%225d2eeb6e-19e58%22	http://balkon.kwst.net/site/light/images/folio/16.jpg	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/images/folio/16.jpg	(from http://balkon.kwst.net/site/light/index4.html)
15:29:21	3821/3821	---M--	200	added ('OK')	image/jpeg	etag:%225942a90c-eed%22	http://balkon.kwst.net/site/light/images/clients/4.jpg	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/images/clients/4.jpg	(from http://balkon.kwst.net/site/light/index4.html)
15:29:21	3837/3837	---M--	200	added ('OK')	image/jpeg	etag:%225942a910-efd%22	http://balkon.kwst.net/site/light/images/clients/5.jpg	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/images/clients/5.jpg	(from http://balkon.kwst.net/site/light/index4.html)
15:29:27	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fe0b8db-15d84%22	http://balkon.kwst.net/site/light/js/jquery.min.js	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/js/jquery.min.js	(from http://balkon.kwst.net/site/light/index4.html)
15:29:30	19231/19231	---MCZ	200	added ('OK')	application/javascript	etag:W/%22612f7777-4b1f%22	http://balkon.kwst.net/site/light/js/scripts.js	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/js/scripts.js	(from http://balkon.kwst.net/site/light/index4.html)
15:29:33	125588/125588	---M--	200	added ('OK')	image/jpeg	etag:%225d2ef48f-1ea94%22	http://balkon.kwst.net/site/light/images/folio/19.jpg	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/images/folio/19.jpg	(from http://balkon.kwst.net/site/light/index4.html)
15:29:34	250764/250764	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fe0b860-3d38c%22	http://balkon.kwst.net/site/light/js/plugins.js	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/js/plugins.js	(from http://balkon.kwst.net/site/light/index4.html)
15:29:42	343665/343665	---M--	200	added ('OK')	image/jpeg	etag:%225d2ef4b2-53e71%22	http://balkon.kwst.net/site/light/images/bg/4.jpg	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/images/bg/4.jpg	(from http://balkon.kwst.net/site/light/index4.html)
15:29:47	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%22581afe74-12d68%22	http://balkon.kwst.net/site/light/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/fonts/fontawesome-webfont3e6e.woff2	(from http://balkon.kwst.net/site/light/css/plugins.css)
15:29:56	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22581afe74-2876e%22	http://balkon.kwst.net/site/light/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/fonts/fontawesome-webfont3e6e.eot	(from http://balkon.kwst.net/site/light/css/plugins.css)
15:29:59	98024/98024	---M--	200	added ('OK')	font/woff	etag:%22581afe74-17ee8%22	http://balkon.kwst.net/site/light/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/fonts/fontawesome-webfont3e6e.woff	(from http://balkon.kwst.net/site/light/css/plugins.css)
15:30:00	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22581afe74-2876e%22	http://balkon.kwst.net/site/light/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/fonts/fontawesome-webfontd41d.eot	(from http://balkon.kwst.net/site/light/css/plugins.css)
15:30:02	2760/2760	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225695b55c-ac8%22	http://balkon.kwst.net/site/light/fonts/lg.eot?n1z373	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/fonts/lgd641.eot	(from http://balkon.kwst.net/site/light/css/plugins.css)
15:30:03	2760/2760	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225695b55c-ac8%22	http://balkon.kwst.net/site/light/fonts/lg.eot?	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/fonts/lgd41d.eot	(from http://balkon.kwst.net/site/light/css/plugins.css)
15:30:04	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22581afe74-6c7db%22	http://balkon.kwst.net/site/light/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/fonts/fontawesome-webfont3e6e.svg	(from http://balkon.kwst.net/site/light/css/plugins.css)
15:30:04	2692/2692	---M--	200	added ('OK')	font/woff	etag:%225695b55c-a84%22	http://balkon.kwst.net/site/light/fonts/lg.woff?n1z373	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/fonts/lgd641.woff	(from http://balkon.kwst.net/site/light/css/plugins.css)
15:30:04	2616/2616	---M--	200	added ('OK')	application/octet-stream	etag:%225695b55c-a38%22	http://balkon.kwst.net/site/light/fonts/lg.ttf?n1z373	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/fonts/lgd641.ttf	(from http://balkon.kwst.net/site/light/css/plugins.css)
15:30:05	4094/4094	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225695b55c-ffe%22	http://balkon.kwst.net/site/light/fonts/lg.svg?n1z373	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/fonts/lgd641.svg	(from http://balkon.kwst.net/site/light/css/plugins.css)
